"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880af58636e564ad8d9b8a3|Hotel Rural Zerbinetta|Alojamientos|Hoteles|Dílar|Agradable hotel rural situado en un enclave privilegiado rodeado de naturaleza. A tan sólo 15 minutos del centro de Granada y la Alhambra, a 30 minutos de la estación de esquí de Sierra Nevada, a 50 minutos de la Costa Tropical y a 35 minutos del Aeropuerto Federico Garcia Lorca y del acceso a las Alpujarras por Lanjarón.La proximidad con el río Dílar permite la práctica de pesca de la trucha común, senderismo y actividades de turismo activo.Nuestras habitaciones están equipadas con todo el confort e intimidad y ofrecen unas vistas espectaculares al Parque Natural de Sierra Nevada.La cocina está especializada en carnes y pescados de lo más selecto acompañados de verduras propias de la tierra. Moderna fusión de la cocina mediterránea con la cocina tradicional de la zona. Contamos con dos salones para celebraciones personales o corporativas.Un entorno privilegiado para disfrutar del descanso.
5880af58636e564ad8d9b8a5|Hotel Villa de Cazorla|Alojamientos|Hoteles|Cazorla|El Hotel Villa de Cazorla está situado en un enclave privilegiado de la población de Cazorla, “la Ladera de San Isicio”, a tan sólo cinco minutos andando del Casco Antiguo del municipio, que es la puerta de entrada al Parque Natural de las Sierras de Cazorla Segura y las Villas, que es el espacio natural protegido más extenso de España, y el segundo de Europa. El pueblo de Cazorla está declarado Conjunto Histórico-Artístico. Rincones emblemáticos como el Castillo de la Yedra, las Ruinas de la Iglesia Santa María, la Bóveda del río Cerezuelo… dan fe de la belleza arquitectónica y paisajística de esta localidad. El Hotel Villa de Cazorla, está formado por 38 villas, que se distribuyen a lo largo de varias callejuelas, plazoletas, miradores y jardines que conforman el aspecto de un típico pueblo andaluz. Además el complejo cuenta con piscina estival, y en el Edificio Principal encontramos los servicios comunes de recepción, restaurante, bar-cafetería y sala de reuniones. El Restaurante El Trillo, del Hotel Villa de Cazorla, tiene una capacidad para 80 comensales, ideal para degustar una amplia variedad de platos típicos de la zona, así como para la celebración de eventos tales como bautizos, comuniones o comidas de empresa. Dispone de una terraza exterior con maravillosas vistas de Cazorla y del Castillo de la Yedra. En las proximidades del restaurante hay un Parque Infantil. La extensión y singularidad del terreno es idónea para la práctica de senderismo, rutas a caballo y excursiones en 4x4 a zonas restringidas del Parque Natural. También existe la posibilidad de la práctica de deportes de aventura tales como rafting, rappel, barranquismo, escalada, piragua, bicicleta de montaña…
5880af58636e564ad8d9b8a7|Complejo Turistico Rural La Garganta|Alojamientos|Hoteles|Álora|Nuestro Complejo Turístico se ubica en uno de los parajes más impresionantes de Málaga: el desfiladero de los Gaitanes. El complejo se alza sobre una antigua fábrica de harinas de principios del siglo XX, que comenzó a reformarse en 1978 y que aún hoy continua evolucionando con el objetivo de adaptarse a las nuevas demandas de nuestros clientes. Nuestras habitaciones están equipadas para proporcionar el descanso perfecto y la funcionalidad para los más exigentes: calefacción, aire acondicionado, TV por satélite, WIFI, teléfono… En nuestro Complejo cada habitación es única, y todas están impregnadas de historia y llenas de encanto.
5880af58636e564ad8d9b8a8|Hotel Abades La Marquesa|Alojamientos|Hoteles|Granada|El Hotel Darabenaz ocupa una mansión árabe restaurada del siglo XIII y se encuentra a 4,5 km de Granada. Este hotel lujoso cuenta con una piscina al aire libre, unos jardines preciosos, un restaurante y una cafetería. Las habitaciones del Hotel Darabenaz son elegantes y presentan una decoración individual. Disponen de aire acondicionado, TV de pantalla plana vía satélite, caja fuerte y conexión Wi-Fi gratuita. La mayoría tiene elementos originales, como techos multicolor abovedados y obras de arte. El restaurante La Marquesa sirve platos andaluces, elaborados con productos de la región y de su propio huerto. Se puede comer en la gran terraza al aire libre. El hotel tiene aparcamiento privado gratuito. Por un suplemento, se organiza un servicio de enlace con el aeropuerto de Granada, situado a 20 minutos en coche y con el aeropuerto de Málaga, que está a 90 minutos en coche.
5880af58636e564ad8d9b8a9|Hotel El Guerra|Alojamientos|Hoteles|Güéjar Sierra|Hotel El Guerra mantiene la esencia de típico hotel de montaña, gracias a la inmejorable situación en la que nos encontramos, pero siempre pensado en ofrecer el máximo confort y el mejor servicio a nuestros huéspedes. Está completamente reformado para ofrecerte el mejor servicio en unas instalaciones modernas, acogedoras y pensadas para su descanso. Tanto si nos visita en la temporada invernal para disfrutar del esquí en Sierra Nevada, a poco más de 9 km, como si elige el verano para disfrutar de la naturaleza y la ciudad de Granada, en el Hotel Guerra encontrará su lugar de descanso ideal. Disponemos de salón de ocio con chimenea, cafetería-bar, sauna, piscina, internet wiffi gratuito en todo el hotel, parking y un amplio restaurante con inmejorables vistas, en los que se mantiene un ambiente familiar.
5880af58636e564ad8d9b8b0|Hotel Boutique Teatro Romano|Alojamientos|Hoteles|Málaga|Situado en pleno centro histórico de Málaga, frente al Teatro Romano y la Alcazaba, el Hotel Boutique Teatro Romano abre sus puertas en Julio de 2016. Sus 14 habitaciones, todas ellas exteriores y muy luminosas, tienen un diseño único y actual, con unas inmejorables vistas de la ciudad. El trato personalizado y la gran atención a los pequeños detalles le harán tener una estancia inolvidable.
5880af58636e564ad8d9b8b1|Hacienda Montija|Alojamientos|Hoteles|Huelva|Hotel de 4 estrellas y restaurante con todo el encanto del más puro estilo rústico andaluz. Todo un lujo para disfrutar de la tranquilidad que sólo un cortijo como Hacienda Montija puede brindar. Un lugar donde escaparse, donde descansar, donde relajarse con el rumor del agua y los jardines, sin salir de Huelva. Hacienda Montija Hotel pone a disposición de sus clientes diversos servicios, como piscinas al aire libre, terrazas, WiFi y parking gratuitos, restaurante gastronómico... Sus instalaciones están adaptadas para discapacitados. Para los clientes que viajan con animales hay que señalar que en nuestro hotel se admiten mascotas.
5880af58636e564ad8d9b8b2|OH Diana Park|Alojamientos|Hoteles|Estepona|El Hotel OH Diana Park, fue construido en 1996 con un estilo típico andaluz y este año 2014 esta siendo renovado en su totalidad. El Diana Park es un moderno y confortable establecimiento situado en una zona residencial, rodeado de campos de golf y en pleno centro de la Costa del Sol. El hotel alberga un bar y un restaurante y cuenta con conexión Wi-Fi en las zonas comunes, así como en la mayoría de las habitaciones. La recepción está abierta las 24 horas. Las habitaciones son confortables y con terraza privada, tienen mucha luz natural y disponen de TV, caja fuerte y baño con secador de pelo, bañera ó ducha. Nuestro Hotel se encuentra muy cerca de la playa y está perfectamente conectado, a través de la autopista (AP-7), con los aeropuertos de Málaga y Gibraltar, distanciados ambos a tan sólo 40 minutos. Por otro lado, Puerto Banús, que ofrece multitud de posibilidades para pasar el tiempo, está a tan sólo 10 minutos en coche. Aquí podrá hacer compras, disfrutar en los locales nocturnos como Restaurantes, Pubs y Discotecas. Estepona y Marbella se encuentran a unos 20 minutos en coche.
5880af58636e564ad8d9b8b3|Hotel Boutique Alicia Carolina|Alojamientos|Hoteles|Monachil|Nuestro hotel Alicia Carolina está situado en un lugar estratégico, tanto para visitar el centro histórico de Granada y la Alhambra (7 min en coche), como adentrarse en el maravilloso parque Nacional del Sierra Nevada. La construcción del edificio es del tradicional de la zona, con una orientación magnífica que ofrece espectaculares vistas hacia las montañas de Sierra Nevada, Valle de Monachil y Granada . Todas nuestras habitaciones son espaciosas y cariñosamente decoradas, creando una fusión entre mobiliario tradicional y moderno. Además están equipadas con todo lo necesario para que pueda disfrutar de su estancia con todas las comodidades. Tenemos una acogedora sala de lectura con chimenea, comedor, patio andaluz, terraza con vistas privilegiadas. Disponemos de calefacción, aire acondicionado, WIFI, TV y amenities en todas nuestras habitaciones. El hotel utiliza los productos de la zona para la elaboración de sus platos, basados en recetas tradicionales. Además de una exquisita repostería artesanal. Parking gratuito para nuestros clientes y parada de bus frente al hotel.
5880af58636e564ad8d9b8b6|VIME Islantilla|Alojamientos|Hoteles|Isla Cristina|"Hotel de playa, perfecto para familias que disfruten de la tranquilidad. Inaugurado en Verano de 2006, el Hotel VIME Islantilla está situado en plena Costa de la Luz en Huelva, próximo al complejo turístico ""Islantilla"", a 50 metros de la playa y bordeado por un extenso pinar. Las 48 habitaciones se encuentran en las dos plantas superiores. En la planta baja, disponemos de recepción, restaurante, bar-cafetería, sala de TV, mini-club para niños, cibercorner, y sala de juegos. En el exterior puede disfrutar de un jardín, piscina para adultos, piscina para niños y solarium. También tenemos un parking cubierto para clientes"
5880af58636e564ad8d9b8b8|Hotel Miramar|Alojamientos|Hoteles|Lanjarón|En nuestro hotel encontrará un ambiente cálido, elegante y acogedor, que combina a la perfección tradición y modernidad gracias a su estilo clásico con toques actuales, ofreciéndole todo lo necesario para que disfrute de su estancia al máximo. Dispone de 57 confortables habitaciones, con aire acondicionado, comedor climatizado, amplios salones sociales, sala de juegos, servicio gratuito de caja fuerte y de wifi en zonas nobles, así como servicio de fax y garaje. Podrá disfrutar de nuestra cafetería y relajarse en la piscina descubierta situada en las terrazas. Situado en la localidad de Lanjarón, localidad balneario a 700 metros sobre el nivel del mar y puerta de la Alpujarra granadina, en la ladera sur del parque natural de Sierra Nevada, esta población, conocida por sus aguas termales y medicinales, goza de una ubicación geográfica privilegiada, siendo el punto de partida perfecto para visitar La Alpujarra, la Costa Tropical, situada 30 minutos y la monumental ciudad de Granada, donde se encuentra el aeropuerto más cercano, y Málaga, que dista una hora y media. En el entorno podrá practicar actividades al aire libre, como senderismo, puenting, escalada, rutas a caballo, parapente y rutas en quards. Asimismo, la proximidad a la monumental ciudad de Granada le permite realizar interesantes visitas turísticas y culturales.
5880af58636e564ad8d9b8bb|VIK Gran hotel Costa del Sol|Alojamientos|Hoteles|La Cala de Mijas|VIK Gran hotel Costa del Sol es un hotel de 4 * ubicado en una zona privilegiada en la primera linia de la playa en La Cala de Mijas. Si quieren descansar y relajarse , La Cala de Mijas es sitio UNICO en la Costa del Sol !!! Marbella està a / 15 min con coche / y Fuengirola / 10 min con coche / donde hay grandes centros comerciales y zonas de ocio. Sol , playa , golf y relax !
5880af58636e564ad8d9b8bd|Allegro Granada|Alojamientos|Hoteles|Granada|El Allegro Granada 4* (hotel miembro de Barceló Hotel Group), es un moderno hotel de 122 habitaciones, situado en la zona de Beiro, que colinda con el centro de la ciudad, a menos de 20 minutos a pie. La Plaza de Toros, el Hospital Universitario y el Campus Universitario Cartuja se ubican muy cerca, al igual que varias paradas de transporte público que llevan directamente al centro. La estación de tren está a solo 10 minutos caminando. Su proximidad al casco antiguo y la accesibilidad de la zona, con una tranquila plaza, hacen de este hotel una opción perfecta para visitar Granada, sin sufrir los clásicos problemas de acceso en coche al centro. Sus habitaciones tienen un diseño alegre, práctico y funcional, y ofrecen una estancia de máximo confort. En el hotel Allegro Granada destacan también sus instalaciones y servicios. En la última planta se encuentra una preciosa terraza-solárium con piscina exterior para adultos y niños (con acceso para personas con movilidad reducida), bañera de hidromasaje y servicio de bebidas y aperitivos. Además, el hotel ofrece multitud de espacios interiores y exteriores para todo tipo de eventos y celebraciones, lo que lo convierte en la mejor opción de la zona para el segmento MICE. El nuevo Allegro Granada es sin duda el lugar ideal para quienes quieran disfrutar de los espectaculares atardeceres que coronan esta bella ciudad.
5880af58636e564ad8d9b8be|Ohtels Campo de Gibraltar|Alojamientos|Hoteles|La Línea de la Concepción|Ohtels Campo de Gibraltar es un hotel urbano de categoría 4 estrellas que está situado frente al mar, con una arquitectura actual y un diseño elegante y funcional que le ofrece una gran estancia y una estancia inolvidable en Gibraltar . Ohtels Campo de Gibraltar está situado en pleno centro de La Línea de la Concepción, a tan solo 500 metros de la frontera con Gibraltar, frente al nuevo Puerto Deportivo Alcaidesa de 800 atraques y muy cerca de los mejores campos de golf de Andalucía: Sotogrande, Valderrama y Alcaidesa. Contamos con 225 habitaciones, luminosas y perfectamente preparadas para tu disfrute y descanso. Podrás disfrutar desde la terraza de las magníficas vistas que ofrece nuestro Hotel del Peñón de Gibraltar y de la Bahía de Algeciras. Disfruta del sol y el buen clima de la zona en su piscina y terraza exterior y saborea una sabrosa comida en sus restaurantes y cafetería. Disponemos de un extraordinario Palacio de Exposiciones y Congresos de La Linea con más de 5.000 m2 distribuidos en diferentes espacios, preparados para cualquier evento, celebración o reunión importante. Nuestro hotel es perfecto para viajes de ocio o negocios, nos adaptamos a nuestros clientes para ofrecer un servicio perfecto.
5880af58636e564ad8d9b8c5|Hotel Veracruz|Alojamientos|Hoteles|Utrera|En el HOTEL VERACRUZ ofrecemos un ambiente familiar, con encanto. Todos los elementos decorativos hacen de HOTEL VERACRUZ un hotel diferente. El hotel cuenta con 18 habitaciones que rodean al patio central, decoradas de forma diferente y una gran terraza de uso común en la parte alta del edificio. Disponemos de diferentes tipos de habitaciones. – 7 Habitaciones Individuales , una adaptada para discapacitados y con terraza privada. – 8 Habitaciones Dobles, dos disponen de terraza privada. – 2 habitaciones Dobles Superiores con bañera de hidromasaje – 1 Junior Suite con salón y ducha de hidromasaje y terraza.
5880af58636e564ad8d9b8cb|Hostal Giralda Sta. Cruz|Alojamientos|Hoteles|Sevilla|El Hostal Giralda Sta. Cruz es un Palacete del siglo XVIII y antigua casa de Abades. Enclavado en pleno corazón del barrio de Santa Cruz, se trata de un edificio histórico plenamente reformado, respetando en todo momento su singularidad y valor artístico. Situado a tan sólo cien metros de la Giralda y de la Catedral, goza de una situación privilegiada en el casco histórico de la ciudad, en una calle cargada de historia, tranquila y a pie de los edificios y monumentos más importantes de Sevilla.Consta de catorce habitaciones dobles. Todas ellas dotadas de aire acondicionado y calefacción, baño completo, televisión, teléfono y acceso a Internet (WIFI).
5880aff6636e564ad8d9b8cd|Hotel GIT Alcover|Alojamientos|Hoteles|Granada|El Hotel GIT Alcover está ubicado en el centro de Granada y inaugurado en 2011, se distingue por su diseño minimalista, vanguardista y con toques retro. El Hotel GIT Alcover está ubicado en el impresionante casco antiguo de Granada, a 5 minutos a pie de la catedral. Ofrece habitaciones elegantes y modernas con conexión Wi-Fi gratis, TV de pantalla plana y balcón privado. Concebido como un establecimiento por y para el descanso. Disponemos de 28 exclusivas habitaciones, todas ellas luminosas y exteriores. Hall tv, parking concertado y una situación privilegiada. Comunicación directamente con líneas de autobús y taxi urbano.
5880aff6636e564ad8d9b8d0|Mediterráneo Park|Alojamientos|Hoteles|Roquetas de Mar|"Situado en la típica población de Roquetas de Mar, combina una singularidad de colores y estilos arquitectónicos que lo diferencian de su entorno urbanístico, sin olvidar los múltiples detalles que nos recuerdan el toque autóctono de esta zona. Su ubicación, en una zona tranquila, es especialmente privilegiada por sus accesos al Paseo Marítimo y por encontrarse en primera línea de playa junto al mar. Totalmente reformado y renovado, tanto en sus zona nobles como en la mayoría de sus habitaciones.Para su perfecta estancia disponemos de aire acondicionado y calefacción en todo el hotel.Habitaciones para el confort y descanso que parten de la Doble Deluxe pasando por la Junior Suite, Suite Playa, Premium y la Gold Level Club. Con el proyecto Gold Level Club queremos ofrecer un plus de servicios que satisfagan a nuestros huéspedes que, conocedores de nuestro estilo y capacidad de gestión, valoran y agradecen este tipo de iniciativas y las importantes ventajas que conlleva. - Un exclusivo Hotel dentro del complejo del Hotel Mediterráneo Park - Fantásticas vistas al mar y al paseo marítimo de Roquetas de Mar (Almería) - 50 lujosas habitaciones. Diseño y alta funcionalidad. - Zonas privadas la sala VIP con cafetería y Snack & Beverage - Servicio de mayordomía y de descubierta - Atenciones VIP, ""amenities"", artículos y detalles de acogida - Wifi gratuito, hamacas en la misma playa. - Restaurante Taberna del Mar Club Beach. Atmósfera especial y alta gastronomía- - Novedosas propuestas pensadas para el ocio vacacional. Estilo y management personalizado, con el sello de la familia Vázquez. El Hotel dispone de esmerados espacios y servicios como peluquería Unisex, salón de juegos, salón de lectura, dos salones de convenciones para 120 personas, tienda de souvenirs, seguridad y Medio Ambiente, lavandería y servicio personalizado de atención al cliente. Siguiendo nuestra línea de innovación y expansión, el Hotel Mediterráneo Park **** ha creado el esperado AQUAPARK MEDITERRANEO,2.500 m2 para una zona de ocio, agua, toboganes y juegos, donde se han construido varias láminas de agua. AQUAPARK: En dicha zona de ocio se han creado dos ambientes diferenciados. En uno se ha construido una zona rocosa repleta de toboganes y cascadas de agua, para el disfrute de jóvenes y adultos. AQUA-BABY: Para los más “peques”, se ha creado el AQUA-BABY, zona de agua, donde pueden jugar y disfrutar con juegos de agua interactivos, en especial nuestro “coche de bomberos”, repleto de toboganes, cascadas y chorros de agua. Una vez más, el Hotel Mediterráneo Park se coloca líder del sector, apostando por un turismo con clase y ganas de pasar unas vacaciones divertidas."
5880aff6636e564ad8d9b8d1|Posada del Fresno|Alojamientos|Hoteles|Montejaque|POSADA DEL FRESNO Los remotos parajes de la Serranía de Ronda eran refugio de bandoleros hacia finales del siglo XIX, de ahí que, para garantizar la seguridad de los viajeros, se construyera una casa cuartel de la Guardia Civil, desde la que la Benemérita intentaba controlar las andanzas de aquellos asaltantes de caminos, hoy envueltos en un cierto halo romántico. Un siglo después, aquel cuartel se ha convertido en la Posada del Fresno, un alojamiento rural que es fiel reflejo de la historia del pintoresco pueblo malagueño de Montejaque, una localidad de casas encaladas y tortuosas callejas, capaces de trasladar al visitante hasta los orígenes árabes de la localidad, estratégicamente situada entre la sierra de Grazalema y el valle del río Guadiaro.Tras tres años de rehabilitación, los propietarios, Romi y Ángel, han conseguido hacer del viejo cuartel un lugar de encuentro, sosiego y descanso para los viajeros que, de nuevo, recorren las sendas de la sierra. Sus cuatro cómodas habitaciones reciben a los clientes con un ambiente familiar y acogedor, que se extiende a todos los rincones de la casa, decorada con mimo y detalle y remodelada respetando los elementos constructivos originales aunque adaptándolos a las necesidades de la vida actual. Gracias a ello, el visitante puede relajarse en el SPA.El establecimiento ofrece también una muy cuidada propuesta culinaria, pródiga en recetas caseras. En la completa biblioteca, que reúne numerosas publicaciones sobre el parque natural, el visitante encontrará toda la información necesaria para planificar su estancia y disfrutarla al máximo. Además, los propietarios son grandes conocedores del territorio, especialmente en lo que a espeleología se refiere, pues han colaborado en diferentes publicaciones divulgativas y participan activamente con el Centro de Interpretación de Espeleología de Montejaque, al que se puede realizar una visita guiada gratuitamente. Para los amantes de las aves, Ángel ha diseñado seis rutas ornitológicas por los alrededores de la casa, que nos permitirán saber un poco más de la fauna local.Posada del Fresno contribuye activamente al conocimiento y divulgación del patrimonio natural de la sierra, mediante su colaboración con la Federación Andaluza de Espeleología y con el grupo local de la Sociedad Española de Ornitología (SEO BirdLife-Ronda).
5880aff6636e564ad8d9b8d2|Hotel del Carmen|Alojamientos|Hoteles|Prado del Rey|El Hotel Del Carmen está ubicado en Prado del Rey, un tranquilo pueblo de la sierra gaditana, a tan sólo 45 minutos de Jerez de la Frontera, a una hora de Sevilla y de Cádiz, y a dos horas de Málaga. Su excelente situación permite un rápido acceso tanto al Parque Natural Sierra de Grazalema como al Parque Natural de los Alcornocales.Hotel Del Carmen se convierte así en un lugar único para planificar visitas profesionales a empresas de la zona, o excursiones turísticas a los parques naturales de los alrededores.La decoración rural de nuestras habitaciones le sumergirá en un ambiente sosegado, capaz de proporcionarle un descanso reconfortante. La WIFI gratuita le mantendrá conectado mientras toma el sol, disfruta de un aperitivo o descansa en su habitación. Encienda la calefacción o el aire acondicionado, tome una ducha y relájese observando desde la terraza de su habitación, el verde océano de olivos que inunda montañas y valles.
5880aff6636e564ad8d9b8d3|Huerta del Laurel|Alojamientos|Hoteles|Monachil|El Hotel Rural Huerta del Laurel se encuentra ubicado céntricamente en el Pueblo de Monachil, a la ribera del rio del mismo nombre, lugar serrano que abre las puertas del Parque Natural y Nacional de Sierra Nevada. Espacio de gran valor ecológico y paisajístico, posee las cumbres más altas de la península Ibérica ( Pico del Veleta con 3395 m de altitud) y un lugar tan especial como “Los Cahorros”, desfiladero de roca caliza, conformado por el rio a capricho de la naturaleza, paredes esbeltas equipadas por los mejores escaladores y caminos serpenteantes entre las rocas con largos puentes colgantes. En las altas cumbres se encuentra la estación de Esquí a tan solo 30 minutos, y a solo diez de la entrada al recinto monumental de la Alhambra de Granada. El Hotel cuenta con 21 habitaciones que disponen de cuarto de baño, aire acondicionado, calefacción y televisión.Dentro del recinto y a disposición de los clientes ofrecemos el Salón Social, Restaurante, Terraza, Barbacoa, Piscina y Parque Infantil, para disfrutar de la tranquilidad del lugar y la gastronomía típica de la Sierra Granadina.
5880aff6636e564ad8d9b8d5|Hotel Torres I|Alojamientos|Hoteles|Villanueva del Arzobispo|EL HOTEL TORRES I ESTÁ SITUADO EN EL PARQUE NATURAL DE LAS SIERRAS DE CAZORLA, SEGURA Y LAS VILLAS, EN LA COMARCA DE LAS VILLAS, UNA DE LAS ZONAS MÁS DESCONOCIDAS Y, A LA VEZ MÁS ESPECTACULARES DE ESTE ESPACIO NATURAL PROTEGIDO. EL HOTEL DISPONE DE 50 HABITACIONES TOTALMENTE EQUIPADAS, IDEALES PARA SATISFACER LAS NECESIDADES DE LOS CLIENTES QUE VISITAN UNO DE LOS PARQUES NATURALES DE MAYOR EXTENSIÓN DE EUROPA, Y TAMBIÉN DE AQUELLOS QUE BUSCAN LA TRANQUILIDAD NECESARIA EN VIAJES DE NEGOCIOS, O LOS QUE DISFRUTAN CONOCIENDO LA MONUMENTALIDAD DE LOS MUNICIPIOS DE LA COMARCA. POSEE AMPLIOS JARDINES CON PISCINA, SOLARIUM, RESTAURANTE, SALONES PARA CONVENCIONES Y DISCOTECA PROPIA. DESDE EL HOTEL SE PUEDEN REALIZAR EXCURSIONES EN TODO TERRENO, A CABALLO, MOUNTAIN BIKE, SENDERISMO, PIRAGÜISMO Y CAZA FOTOGRÁFICA. POSIBILIDAD DE VISITAR UNA GANADERÍA DE RESES BRAVAS, GRANJAS DE AVESTRUCES O UNA ALMAZARA DE ACEITE DE OLIVA VIRGEN EXTRA. OTRAS ACTIVIDADES A DESTACAR EN LA ZONA SON LA CAZA Y PESCA.
5880aff6636e564ad8d9b8d7|Puerta Nazari|Alojamientos|Hoteles|Orgiva|El pleno corazón administrativo de la localidad de Orgiva, perteneciente a la provincia de Granada, se ubica el Hotel Puerta Nazari de dos estrellas.El Hotel Puerta Nazari cuenta con 22 amplias habitaciones con baño privado, muy luminosas dotadas de televisión y aire acondicionado. A los que se suman los servicios de restaurante con HORNO DE LEÑA y cafetería. Siendo el primero, uno de los locales de mejores referencias de toda la zona, debido a sus excelentes y suculentos platos tradicionales y a las recetas más típicas de la cocina de la región, pero también de marcado caracter internacional. Entre estos platos destacan la carne a la brasa aunque también elaboramos platos vegetarianos. Su emplazamiento es perfecto tanto para disfrutar de un turismo rural por las Alpujarras y conocerlas a través de sus rutas y senderos. Pero, si lo prefiere podrá viajar hasta Granada capital, a sólo 60 kilómetros, o disfrutar esquiando en la Estación de Esquí de Sierra Nevada.EstructuraEdificio construido en 1989.38 plazas, 22 habitaciones, baño privado 2 plantas.
5880aff6636e564ad8d9b8d8|Plaza Nueva Hotel|Alojamientos|Hoteles|Granada|Hotel con encanto en el centro de Granada. Algunas habitaciones con vistas sobre Plaza Nueva y la Torre de la Vela de la Alhambra. solicite informacion adicional si iaja en su vehiculo particular
5880aff6636e564ad8d9b8de|Benabola Hotel & Apartments|Alojamientos|Hoteles|Puerto Banús|Bienvenido a Benabola Hotel-Apartamentos Benabola le ofrece la localización perfecta para perderse en el ambiente cosmopolita que sólo Puerto Banús ofrece a sus visitantes, al tiempo que disfruta del ocio y del mar mediterráneo.
5880aff6636e564ad8d9b8df|Hotel Duques de Medinaceli|Alojamientos|Hoteles|El Puerto de Santa María|Hotel Palacio del S.XVIII situado en pleno centro histórico de El Puerto de Santa María. Es el único hotel de 5 Estrellas de la zona y cuenta con un total de 28 habitaciones: 18 Junior Suites, 9 Habitaciones Dobles y 1 Suite Presidencial. Su mayor tesoro es el Jardín Botánico, con más de 5.000 m2 y declarado Bien de Interés Cultural Dentro de sus instalaciones destacan la biblioteca con vistas al Patio de los Olivos de las Bodegas Terry, la Capilla del S. XIX y de estilo Mudéjar, así como el patio central. El hotel también cuenta con parking gratuito y con piscina rodeada por los jardines del hotel; instalaciones para uso exclusivo de los clientes del hotel. Su Restaurante Reina Isabel está abierto al público en general y destaca por ofrecer una cocina tradicional con toques vanguardistas.
5880aff6636e564ad8d9b8e1|ibis Budget Malaga Aeropuerto Avenida Velazquez|Alojamientos|Hoteles|Málaga|MR. Oscar Martin, a cargo de la dirección del hotel ibis budget Málaga Aeropuerto Avenida Velazquez, le da la bienvenida.A 5 minutos en coche de unas de las más bellas playas de España (Los Álamos y Malagueta), al hotel IBIS Málaga Aeropuerto Avenida Velázquez se llega fácilmente desde el aeropuerto. Descubrirá el encanto del centro de Málaga, a sólo 10 minutos. Este establecimiento ofrece en la reserva 138 habitaciones climatizadas con wifi y un aparcamiento cubierto . A menos de 5 minutos del polideportivo Martin Carpena, del Estadio de Atletismo y del centro Inacua. El restaurante y el bar le acogerán para un descanso delicioso y agradable.
5880aff6636e564ad8d9b8e2|HOTEL APARTAMENTOS MEXICO|Alojamientos|Hoteles|Vera|Dispone de 50 habitaciones dobles (incluidas 3 suites con jacuzzi), todas con terraza, aire acondicionado, teléfono y TV. También dispone de 90 apartamentos de 1, 2 y 3 dormitorios con las mismas prestaciones que las habitaciones. Todos disponen de amplia terraza y cocina totalmente equipada. Los apartamentos de dos y tres dormitorios disponen de dos cuartos de baño completos. El establecimiento cuenta con piscina de adultos, jacuzzi exterior y piscina infantil rodeado de zona ajardinada tropical. Entre los servicios de restauración dispone de restaurante buffet y restaurante-grill a la carta con terraza exterior (según temporada) y Lobby bar con pantalla gigante. Contamos con una sala de juegos donde poder compartir un rato agradable con sus familiares y amigos. Durante la época estival el establecimiento ofrece servicio de animación diurna para los más pequeños y espectáculos nocturnos para toda la familia. Hotel México dispone de salones para convenciones, reuniones y celebraciones y para la práctica del deporte contamos con dos pistas de pádel de última generación. En las proximidades se encuentran 5 campos de golf. que colaboran con el establecimiento y multitud de actividades en sus cercanias.
5880aff6636e564ad8d9b8e3|Hotel Elimar|Alojamientos|Hoteles|Rincón de la Victoria|Hotel vacacional en primera línea de playa, situado en la Costa del Sol.
5880aff6636e564ad8d9b8e7|Ona Campanario|Alojamientos|Hoteles|Mijas|El Aparthotel Ona Campanario es un estupendo complejo vacacional, ideales apartamentos para pasar tus vacaciones en Mijas, situado a sólo 15 minutos a pie de la playa de Calahonda, en Mijas – Costa. Entre sus instalaciones cuenta con una piscina al aire libre, bañera de hidromasaje, gimnasio, así como de una cafetería con terraza donde empezar el día con un buen desayuno. Además, para su comodidad, estos apartamentos disponen de recepción abierta las 24 horas.El complejo dispone de apartamentos de 1 (55m2), 2 (75m2) y 3 (100m2) habitaciones. Todos diseñados para que se sienta como en su casa mientras está de vacaciones. Por ello, cuentan con aire acondicionado, balcón privado y TV vía satélite. Además, incluyen una cocina equipada con microondas, nevera y lavadora.El complejo está situado en la costa de Mijas, entre Marbella y Fuengirola. Los supermercados, bares y restaurantes del Sitio de Calahonda están a 5 minutos a pie. El puerto de Cabopino queda a 1 km, mientras que el club de golf La Siesta se halla a menos de 3 km.
5880aff6636e564ad8d9b8e8|Hotel Bahia de Almunecar|Alojamientos|Hoteles|Almuñécar|Somos uno de los hoteles más modernos de la Costa Tropical (Granada), construido hace 5 años. El hotel Bahía de Almuñécar cuenta con 104 habitaciones (estándar, suite y adaptada), distribuidas en 8 plantas.Posee una situación privilegiada por encontrarse en el mismo centro de Almuñécar, y a tan solo 150m. de la playa principal, Puerta del Mar (Fuentepiedra).Disponemos de parking, con acceso directo al hotel, a un precio de 12€ al día.Especialmente diseñado para parejas al estar integrado en la zona de ocio de la ciudad.
5880aff6636e564ad8d9b8e9|Hotel Exe Guadalete|Alojamientos|Hoteles|Jerez de la Frontera|El Hotel Exe Guadalete es un centro de negocios y eventos situado en Jerez de la Frontera. Cuenta con piscina, terraza solarium y otras opciones de descanso y relax, además de una variada oferta de restauración. El establecimiento cuenta con salones, piscinas, jardines tropicales y restaurante, y está especializado en eventos.
